,userId,songId,num_plays,
,195,365,4,
,83,681,1,
,2,104,1,
,99,407,1,
,302,393,3,
,186,187,5,
,137,296,6,
,65,322,8,
,296,673,8,
,78,362,1,
,155,321,6,
,193,593,1,
,115,683,1,
,81,368,2,
,103,183,1,
,285,300,18,
,206,417,1,
,13,578,1,
,6,707,12,
,86,601,2,
,279,654,1,
,117,177,7,
,227,416,1,
,165,696,1,
,207,305,1,
,179,355,2,
,17,259,1,
,290,715,1,
,301,442,5,
,49,168,3,
,84,308,1,
,247,470,1,
,97,295,17,
,50,582,1,
,261,306,1,
,249,54,2,
,80,620,4,
,125,5,10,
,29,430,1,
,265,64,6,
,200,554,2,
,58,511,2,
,116,489,1,
,270,461,1,
,118,202,1,
,124,107,2,
,99,263,1,
,144,695,1,
,134,503,3,
,243,698,2,
,31,485,1,
,193,713,1,
,223,23,5,
,91,679,9,
,122,520,5,
,305,247,2,
,297,649,1,
,274,171,1,
,182,443,1,
,13,585,1,
,40,391,2,
,283,448,5,
,258,403,3,
,257,361,1,
,299,589,1,
,179,38,2,
,61,82,1,
,7,477,1,
,171,653,2,
,51,710,1,
,166,323,2,
,249,75,1,
,82,469,1,
,113,141,1,
,24,712,2,
,219,145,1,
,75,213,2,
,265,655,2,
,200,574,2,
,11,58,1,
,116,110,1,
,315,365,1,
,208,357,2,
,53,652,1,
,296,184,1,
,108,682,2,
,126,275,1,
,209,0,2,
,232,104,1,
,185,393,3,
,206,401,1,
,297,422,1,
,168,31,5,
,205,85,37,
,295,296,1,
,120,673,1,
,96,362,1,
,163,683,3,
,279,368,2,
,286,44,2,
,196,103,1,
,114,12,5,
,220,336,20,
,278,417,1,
,162,372,2,
,38,177,2,
,249,140,1,
,73,696,4,
,113,305,7,
,156,660,1,
,214,259,3,
,195,52,2,
,32,674,6,
,265,631,6,
,105,168,2,
,298,205,1,
,150,308,1,
,71,169,2,
,284,94,1,
,201,57,3,
,180,560,3,
,255,554,2,
,300,112,2,
,103,675,1,
,230,61,2,
,224,202,2,
,47,107,4,
,177,263,2,
,259,324,1,
,218,695,1,
,165,23,1,
,37,49,2,
,88,520,4,
,173,649,1,
,100,443,1,
,87,166,2,
,51,129,5,
,194,400,2,
,234,389,1,
,214,356,2,
,90,591,2,
,304,697,3,
,298,411,4,
,11,29,2,
,14,323,1,
,317,550,1,
,311,151,1,
,0,145,1,
,243,213,1,
,31,228,1,
,193,612,1,
,211,536,2,
,210,58,1,
,93,600,5,
,157,14,1,
,232,546,1,
,274,135,2,
,280,119,4,
,20,357,1,
,283,573,1,
,306,652,1,
,163,67,1,
,191,275,4,
,112,399,1,
,207,153,1,
,202,104,3,
,114,187,1,
,173,422,1,
,162,85,1,
,244,580,2,
,171,296,1,
,97,673,3,
,239,362,1,
,312,613,1,
,77,683,1,
,293,642,2,
,80,183,1,
,121,27,13,
,90,103,1,
,151,417,2,
,298,372,2,
,110,686,1,
,123,93,5,
,158,725,2,
,276,177,5,
,186,696,4,
,275,305,6,
,67,355,1,
,144,660,2,
,315,52,1,
,251,689,1,
,159,169,1,
,91,295,3,
,285,692,1,
,22,340,1,
,132,634,1,
,280,709,1,
,169,641,3,
,306,598,1,
,258,15,6,
,117,327,3,
,43,489,1,
,262,675,1,
,127,461,4,
,263,531,1,
,202,88,3,
,231,197,1,
,72,202,1,
,307,17,5,
,229,9,1,
,220,324,5,
,241,387,1,
,267,173,3,
,293,4,1,
,167,8,1,
,237,719,3,
,24,49,2,
,160,672,1,
,156,637,1,
,200,649,2,
,56,443,5,
,260,166,21,
,116,400,1,
,158,389,1,
,186,45,3,
,89,73,1,
,296,62,2,
,236,323,8,
,223,338,6,
,297,712,1,
,280,334,3,
,139,213,14,
,283,228,2,
,258,298,8,
,92,58,3,
,43,110,1,
,127,106,2,
,263,14,2,
,202,546,2,
,23,337,1,
,312,682,1,
,38,632,1,
,113,153,2,
,237,705,1,
,70,0,1,
,32,393,1,
,265,187,2,
,200,422,2,
,298,85,2,
,204,65,1,
,83,53,4,
,198,633,1,
,248,683,18,
,2,642,2,
,149,530,2,
,294,115,3,
,30,210,1,
,282,412,1,
,36,103,1,
,193,333,1,
,34,601,6,
,222,360,7,
,157,654,3,
,13,473,13,
,218,660,2,
,169,674,1,
,250,442,17,
,191,168,1,
,64,470,6,
,176,430,2,
,63,347,2,
,38,327,1,
,320,563,1,
,80,675,1,
,287,263,1,
,203,324,1,
,213,695,1,
,83,568,1,
,71,437,6,
,198,326,1,
,158,220,1,
,2,4,1,
,186,23,3,
,46,49,3,
,144,637,1,
,74,624,8,
,134,244,1,
,53,565,2,
,78,443,1,
,108,585,1,
,115,428,2,
,28,465,1,
,300,532,12,
,27,467,2,
,192,166,1,
,253,400,1,
,232,509,1,
,233,589,2,
,140,518,1,
,146,45,3,
,182,510,1,
,280,394,1,
,6,703,60,
,163,697,1,
,19,95,2,
,41,653,14,
,269,323,1,
,244,376,1,
,130,109,1,
,166,574,1,
,264,612,1,
,156,600,3,
,219,546,1,
,75,690,2,
,33,365,1,
,116,124,3,
,199,682,1,
,276,632,3,
,315,521,1,
,26,53,9,
,223,633,8,
,285,362,3,
,232,642,1,
,111,115,1,
,185,183,4,
,13,27,2,
,164,103,1,
,266,333,1,
,41,493,3,
,112,232,2,
,207,190,1,
,316,599,1,
,263,654,2,
,217,152,1,
,114,696,2,
,59,291,1,
,171,631,1,
,97,280,3,
,10,168,9,
,293,3,2,
,249,470,7,
,288,169,1,
,80,139,1,
,245,295,2,
,70,94,2,
,62,377,1,
,75,235,1,
,203,452,2,
,304,430,1,
,71,227,2,
,276,327,4,
,294,563,1,
,311,461,1,
,153,531,1,
,134,202,2,
,243,17,5,
,108,387,1,
,155,695,5,
,223,326,1,
,128,713,2,
,146,23,141,
,297,49,2,
,280,162,3,
,120,171,1,
,96,443,1,
,235,585,1,
,154,448,1,
,202,509,1,
,175,658,1,
,217,404,1,
,220,216,1,
,161,394,1,
,23,703,2,
,162,356,1,
,264,480,1,
,156,595,1,
,29,90,1,
,256,75,1,
,200,712,6,
,303,145,1,
,11,109,1,
,106,228,2,
,68,655,10,
,270,612,19,
,67,567,2,
,311,106,1,
,144,600,4,
,148,342,1,
,243,690,1,
,115,201,1,
,27,722,1,
,44,281,2,
,232,282,1,
,246,632,2,
,1,153,1,
,6,104,1,
,227,53,1,
,41,296,6,
,165,633,1,
,189,673,1,
,127,593,2,
,202,642,3,
,286,115,2,
,217,183,1,
,23,501,1,
,84,103,1,
,51,336,1,
,166,388,1,
,129,602,6,
,102,601,7,
,214,177,1,
,265,696,6,
,272,386,1,
,254,291,1,
,109,473,4,
,304,146,1,
,33,52,1,
,2,3,1,
,281,20,1,
,282,295,3,
,74,306,1,
,243,235,1,
,81,560,1,
,192,257,1,
,223,504,1,
,122,607,1,
,246,327,1,
,111,563,2,
,185,675,1,
,57,609,1,
,292,72,1,
,227,568,1,
,309,698,1,
,127,713,3,
,202,4,3,
,310,8,3,
,307,161,1,
,173,49,3,
,4,672,1,
,241,629,2,
,49,624,1,
,239,443,1,
,249,467,1,
,181,448,1,
,240,400,1,
,24,389,2,
,29,361,1,
,272,181,1,
,303,703,1,
,298,356,2,
,99,653,5,
,186,338,2,
,144,595,2,
,18,622,1,
,85,141,2,
,255,712,5,
,271,228,3,
,12,718,1,
,209,536,3,
,122,668,1,
,190,58,2,
,177,413,1,
,132,110,2,
,218,600,1,
,127,66,4,
,197,275,3,
,231,535,2,
,55,0,1,
,23,104,1,
,273,208,7,
,320,53,1,
,249,255,1,
,167,296,1,
,245,673,18,
,121,108,3,
,156,155,1,
,21,115,1,
,90,210,1,
,68,12,11,
,147,417,1,
,199,578,2,
,201,604,1,
,131,209,2,
,67,360,1,
,46,725,6,
,180,416,2,
,85,305,1,
,140,20,1,
,6,570,9,
,142,676,1,
,178,54,1,
,283,545,1,
,120,5,3,
,41,64,2,
,15,227,8,
,269,554,2,
,286,563,1,
,290,489,2,
,220,207,3,
,55,523,1,
,100,502,9,
,130,107,1,
,136,263,2,
,234,695,1,
,320,568,15,
,113,229,2,
,219,4,2,
,265,23,2,
,200,49,6,
,56,520,2,
,123,171,1,
,199,585,2,
,149,438,1,
,124,166,2,
,74,589,2,
,89,267,1,
,31,569,1,
,192,113,1,
,177,653,2,
,305,323,1,
,291,550,1,
,146,338,6,
,259,352,1,
,13,287,13,
,292,712,1,
,309,213,1,
,127,612,2,
,107,58,1,
,290,110,2,
,301,260,3,
,87,690,1,
,25,652,1,
,214,632,2,
,195,174,2,
,304,180,1,
,123,496,7,
,42,85,4,
,294,53,10,
,99,296,3,
,186,633,1,
,282,673,3,
,172,683,2,
,0,642,1,
,36,210,4,
,78,76,1,
,103,417,1,
,222,578,1,
,297,725,1,
,205,177,4,
,139,671,15,
,295,696,1,
,250,305,1,
,54,386,2,
,235,473,2,
,48,660,5,
,19,206,1,
,257,52,1,
,64,674,2,
,189,280,1,
,179,440,1,
,202,3,3,
,286,429,1,
,220,295,1,
,241,250,1,
,49,306,3,
,249,641,1,
,167,64,2,
,80,117,2,
,214,327,1,
,110,552,1,
,71,324,1,
,14,72,2,
,158,695,1,
,131,35,22,
,294,568,2,
,124,698,1,
,281,485,1,
,186,326,1,
,282,537,1,
,255,49,11,
,78,520,1,
,271,664,1,
,319,277,4,
,47,166,9,
,152,129,1,
,297,389,1,
,308,518,1,
,57,38,1,
,127,480,2,
,318,411,2,
,307,323,1,
,166,712,2,
,129,151,4,
,80,303,1,
,156,298,2,
,214,575,2,
,287,413,2,
,203,68,1,
,254,525,7,
,213,600,1,
,71,270,1,
,284,337,1,
,215,557,2,
,172,67,1,
,315,174,1,
,89,716,2,
,76,701,2,
,27,393,4,
,236,422,1,
,111,53,2,
,177,296,1,
,259,673,1,
,52,593,2,
,164,210,1,
,117,103,5,
,127,333,5,
,316,707,2,
,197,285,1,
,35,625,4,
,217,233,2,
,220,93,5,
,4,246,4,
,241,476,1,
,161,654,2,
,162,177,1,
,234,660,5,
,261,297,1,
,249,674,3,
,245,280,19,
,121,168,14,
,195,20,1,
,90,169,2,
,203,295,8,
,228,57,3,
,298,339,1,
,188,676,1,
,58,54,1,
,71,452,2,
,116,650,2,
,14,266,17,
,199,191,1,
,201,560,2,
,131,553,1,
,294,644,1,
,118,641,1,
,184,554,2,
,186,504,4,
,133,523,2,
,211,88,3,
,205,55,1,
,295,23,1,
,94,679,3,
,292,49,1,
,96,520,2,
,258,446,2,
,269,649,2,
,207,443,2,
,72,467,1,
,278,312,1,
,49,589,9,
,7,77,2,
,264,394,1,
,50,356,5,
,45,240,4,
,156,411,1,
,195,526,5,
,75,323,2,
,265,338,4,
,272,98,1,
,213,595,5,
,116,141,1,
,14,712,15,
,198,433,38,
,131,378,1,
,311,612,1,
,144,298,12,
,193,14,1,
,12,248,1,
,128,119,1,
,319,2,1,
,157,276,2,
,291,652,1,
,297,700,1,
,182,67,1,
,250,153,1,
,269,422,1,
,189,496,1,
,318,85,2,
,202,580,2,
,286,53,8,
,241,108,5,
,84,210,1,
,247,183,1,
,69,723,14,
,167,12,1,
,80,417,1,
,156,372,2,
,195,625,1,
,151,360,1,
,200,725,1,
,298,177,3,
,188,416,1,
,58,140,1,
,68,696,1,
,116,305,1,
,123,291,2,
,158,660,3,
,149,52,1,
,30,689,2,
,252,168,1,
,144,205,50,
,0,3,1,
,36,169,2,
,85,692,18,
,126,306,2,
,28,54,1,
,157,560,3,
,232,542,1,
,246,415,2,
,177,64,1,
,168,112,6,
,205,327,1,
,292,659,2,
,306,461,2,
,191,462,1,
,299,263,1,
,43,586,1,
,286,568,1,
,72,310,1,
,217,290,1,
,100,114,1,
,7,717,2,
,194,39,3,
,166,49,4,
,63,7,1,
,261,453,10,
,82,247,1,
,245,171,1,
,156,51,3,
,143,331,2,
,29,438,5,
,195,448,8,
,200,389,1,
,105,589,1,
,123,82,4,
,311,480,3,
,172,697,2,
,243,323,1,
,31,550,1,
,155,595,5,
,210,469,7,
,236,712,16,
,190,109,1,
,246,639,1,
,47,213,2,
,177,655,2,
,52,612,4,
,280,370,1,
,57,567,1,
,258,349,2,
,309,690,1,
,207,566,3,
,127,119,1,
,263,276,1,
,314,716,6,
,51,252,1,
,289,422,2,
,156,85,6,
,219,580,1,
,29,251,3,
,226,65,1,
,265,633,4,
,203,673,5,
,145,593,1,
,56,683,3,
,213,155,5,
,123,688,8,
,42,159,1,
,201,44,1,
,276,103,4,
,302,417,1,
,184,388,7,
,311,333,1,
,174,601,4,
,31,232,1,
,65,360,9,
,255,725,4,
,53,246,5,
,133,599,1,
,193,654,1,
,101,177,3,
,81,416,1,
,76,444,6,
,27,152,1,
,223,386,1,
,232,206,1,
,191,306,3,
,189,5,5,
,127,709,1,
,263,560,1,
,114,504,1,
,220,154,2,
,55,347,1,
,161,43,1,
,247,675,1,
,293,202,2,
,237,387,3,
,156,594,1,
,256,310,2,
,265,326,3,
,200,220,1,
,145,713,1,
,298,55,1,
,68,23,1,
,14,49,35,
,158,637,1,
,276,720,2,
,138,438,1,
,148,543,2,
,126,589,1,
,271,569,2,
,285,510,4,
,93,356,1,
,305,70,1,
,146,125,9,
,142,464,1,
,295,338,1,
,235,287,2,
,269,712,3,
,207,414,3,
,4,612,1,
,241,611,1,
,8,298,17,
,49,726,7,
,238,11,1,
,51,68,1,
,277,567,1,
,50,349,1,
,216,454,1,
,261,123,1,
,167,242,2,
,240,199,1,
,256,722,2,
,151,682,2,
,200,700,19,
,56,67,6,
,298,632,3,
,188,681,1,
,33,174,2,
,116,153,1,
,201,656,3,
,118,393,1,
,282,496,7,
,144,85,9,
,74,65,1,
,180,53,7,
,208,296,1,
,148,322,3,
,251,673,2,
,53,593,1,
,78,683,1,
,211,642,1,
,253,300,6,
,12,667,1,
,224,329,1,
,177,12,1,
,259,91,1,
,274,601,2,
,169,233,1,
,41,696,1,
,15,618,1,
,179,473,35,
,202,206,1,
,107,1,9,
,286,715,1,
,196,689,5,
,290,442,26,
,220,280,1,
,23,3,1,
,49,328,4,
,84,169,2,
,249,620,6,
,82,235,1,
,143,560,3,
,287,64,2,
,75,554,1,
,265,504,3,
,298,327,3,
,110,675,2,
,14,659,2,
,317,461,3,
,198,523,1,
,284,88,2,
,2,202,3,
,79,107,6,
,131,263,2,
,180,568,2,
,251,537,1,
,255,220,3,
,271,555,1,
,44,23,1,
,236,49,21,
,22,637,1,
,1,443,1,
,6,465,14,
,16,438,2,
,3,166,1,
,308,448,1,
,163,361,1,
,191,589,7,
,127,394,3,
,316,703,2,
,318,356,1,
,196,160,1,
,84,710,1,
,51,352,1,
,160,334,2,
,143,488,3,
,226,378,1,
,98,213,1,
,195,228,2,
,60,478,1,
,170,58,2,
,33,11,1,
,242,147,1,
,158,600,3,
,149,454,2,
,313,199,2,
,215,337,4,
,31,652,2,
,78,67,1,
,108,275,1,
,285,18,2,
,177,187,1,
,185,401,7,
,259,496,5,
,295,633,9,
,96,683,1,
,235,108,1,
,266,368,1,
,5,642,1,
,279,115,2,
,117,210,5,
,165,723,11,
,310,12,1,
,241,285,1,
,8,372,14,
,277,360,1,
,166,725,16,
,264,654,1,
,167,696,1,
,240,305,2,
,237,473,6,
,62,146,1,
,121,704,1,
,156,259,2,
,60,442,2,
,203,280,8,
,213,205,1,
,170,178,1,
,33,20,1,
,116,692,1,
,198,94,1,
,284,570,1,
,119,306,1,
,124,235,1,
,282,5,1,
,134,641,4,
,137,504,1,
,78,607,2,
,223,523,2,
,128,531,4,
,233,263,1,
,132,586,1,
,305,72,1,
,297,695,1,
,295,326,1,
,292,220,1,
,120,278,2,
,96,114,1,
,269,49,3,
,207,520,2,
,263,130,1,
,301,443,2,
,278,585,1,
,244,467,1,
,130,166,1,
,238,448,5,
,314,400,2,
,156,356,7,
,221,396,2,
,203,62,6,
,204,653,2,
,68,338,11,
,158,595,5,
,184,712,1,
,74,378,3,
,315,228,1,
,243,574,1,
,126,726,1,
,103,567,2,
,177,242,1,
,297,42,1,
,182,201,2,
,280,276,1,
,168,357,7,
,94,184,2,
,120,405,1,
,96,67,1,
,257,174,1,
,202,584,2,
,72,393,1,
,220,496,4,
,8,85,3,
,51,673,7,
,239,683,1,
,264,368,23,
,38,210,3,
,240,300,5,
,29,271,1,
,214,103,6,
,32,417,2,
,203,91,2,
,254,601,2,
,11,122,1,
,33,625,1,
,14,725,7,
,248,224,1,
,42,177,3,
,99,696,3,
,186,386,4,
,36,689,1,
,108,168,2,
,155,205,5,
,126,328,1,
,183,20,1,
,159,295,1,
,223,94,8,
,222,250,4,
,157,676,2,
,232,54,2,
,225,120,1,
,47,235,1,
,6,542,24,
,139,554,14,
,279,563,6,
,112,461,1,
,165,523,15,
,202,202,4,
,286,374,1,
,301,398,1,
,166,220,1,
,63,4,1,
,70,7,1,
,121,624,21,
,226,453,2,
,203,171,1,
,141,443,2,
,58,467,1,
,106,524,1,
,149,518,2,
,215,703,1,
,144,356,2,
,153,289,2,
,300,653,2,
,192,323,2,
,12,678,1,
,3,213,2,
,306,612,2,
,165,561,1,
,127,14,4,
,9,123,1,
,35,158,1,
,49,357,2,
,273,652,1,
,239,67,1,
,77,535,2,
,143,656,3,
,287,187,1,
,188,53,5,
,58,255,2,
,68,633,9,
,158,155,5,
,284,642,1,
,276,210,5,
,243,388,12,
,76,230,2,
,103,360,6,
,157,416,1,
,177,696,1,
,297,660,3,
,164,689,5,
,5,3,1,
,258,308,2,
,279,429,1,
,154,359,1,
,316,570,1,
,202,54,3,
,72,620,1,
,55,279,2,
,87,554,1,
,273,598,3,
,171,504,2,
,267,563,1,
,25,461,2,
,90,324,1,
,221,286,1,
,200,695,2,
,188,568,1,
,33,485,1,
,14,220,8,
,242,114,2,
,284,4,3,
,30,679,3,
,184,49,5,
,46,637,1,
,153,130,2,
,251,171,14,
,85,443,1,
,210,166,9,
,300,69,4,
,222,63,7,
,146,181,2,
,52,394,1,
,96,697,1,
,41,338,1,
,189,256,3,
,37,595,3,
,61,622,1,
,202,75,1,
,107,469,12,
,307,712,19,
,55,145,1,
,100,200,3,
,130,213,4,
,136,655,1,
,102,58,2,
,21,379,1,
,56,201,2,
,228,276,1,
,58,722,1,
,317,66,1,
,284,282,1,
,184,420,1,
,186,0,4,
,0,584,1,
,104,701,3,
,134,393,2,
,85,471,20,
,211,580,1,
,81,53,2,
,27,322,1,
,44,633,1,
,253,362,6,
,12,593,1,
,209,642,2,
,319,34,1,
,157,115,1,
,246,210,1,
,140,497,1,
,306,333,1,
,120,601,1,
,127,654,17,
,318,177,7,
,286,132,3,
,72,152,1,
,310,696,4,
,173,660,1,
,244,674,1,
,84,689,2,
,234,205,7,
,77,142,1,
,156,339,1,
,226,646,1,
,228,560,1,
,42,327,1,
,99,179,1,
,66,461,7,
,18,107,1,
,74,263,2,
,89,586,2,
,255,695,3,
,44,326,1,
,12,713,1,
,47,161,1,
,177,23,1,
,305,49,2,
,146,176,7,
,297,637,1,
,182,549,1,
,13,624,1,
,280,130,15,
,163,438,1,
,197,589,5,
,161,289,1,
,84,160,1,
,129,480,1,
,234,411,1,
,82,323,2,
,245,256,4,
,219,75,2,
,75,712,4,
,170,109,1,
,11,213,2,
,33,228,1,
,317,612,1,
,242,668,1,
,199,611,3,
,158,298,1,
,270,370,3,
,294,110,2,
,311,14,2,
,18,344,3,
,103,682,1,
,209,282,1,
,48,85,1,
,279,53,1,
,19,255,5,
,64,322,1,
,41,633,2,
,15,673,1,
,112,593,1,
,207,683,1,
,127,368,3,
,61,193,1,
,290,300,5,
,278,27,2,
,87,388,7,
,97,601,3,
,45,122,2,
,80,360,3,
,289,725,3,
,156,177,5,
,219,140,1,
,256,152,1,
,265,386,5,
,203,291,1,
,200,660,2,
,58,674,1,
,83,442,11,
,71,280,12,
,158,205,3,
,149,20,1,
,276,169,2,
,186,94,5,
,0,54,1,
,251,5,6,
,53,709,1,
,193,560,1,
,157,563,1,
,218,547,1,
,6,202,2,
,168,263,9,
,48,594,1,
,279,568,6,
,269,220,1,
,112,713,1,
,307,49,1,
,49,453,6,
,87,649,7,
,312,277,3,
,80,312,1,
,160,395,3,
,62,361,1,
,195,569,1,
,213,356,2,
,147,351,1,
,201,464,8,
,131,653,1,
,281,550,1,
,67,287,2,
,46,595,8,
,0,75,3,
,138,621,1,
,133,145,1,
,93,575,2,
,225,11,2,
,233,413,2,
,246,83,1,
,152,68,1,
,297,600,1,
,16,454,1,
,57,506,1,
,292,42,1,
,96,201,1,
,191,357,1,
,92,118,2,
,64,30,1,
,43,302,1,
,269,700,1,
,207,67,4,
,263,681,1,
,69,540,1,
,234,85,1,
,10,65,3,
,267,53,2,
,214,210,5,
,256,183,1,
,60,300,1,
,151,27,3,
,109,384,1,
,298,103,4,
,260,388,1,
,106,602,3,
,123,601,5,
,158,372,1,
,248,685,2,
,42,727,1,
,118,233,1,
,281,232,1,
,311,654,1,
,144,177,3,
,0,140,1,
,187,671,1,
,315,353,1,
,208,696,2,
,211,206,4,
,26,442,17,
,209,3,2,
,93,308,1,
,157,429,1,
,246,169,1,
,280,676,2,
,178,620,3,
,266,560,1,
,299,64,1,
,15,154,1,
,127,43,1,
,318,327,1,
,263,563,2,
,72,675,1,
,229,461,1,
,55,88,1,
,49,263,2,
,7,374,3,
,277,387,1,
,261,456,1,
,75,49,8,
,141,520,4,
,200,637,2,
,116,443,2,
,149,448,7,
,294,400,1,
,215,509,11,
,172,361,1,
,252,589,3,
,315,569,1,
,36,216,1,
,133,703,1,
,300,645,1,
,22,411,1,
,157,464,1,
,146,98,5,
,6,75,6,
,142,203,1,
,178,265,1,
,40,141,1,
,57,608,1,
,268,109,1,
,257,228,2,
,299,655,1,
,309,574,1,
,318,575,1,
,55,546,1,
,130,690,1,
,267,529,2,
,261,281,1,
,181,652,1,
,113,67,1,
,156,632,3,
,265,0,1,
,272,104,1,
,58,393,1,
,158,85,6,
,201,53,2,
,67,108,2,
,46,155,5,
,311,368,1,
,215,642,15,
,172,530,3,
,89,300,3,
,76,336,2,
,27,417,1,
,253,663,6,
,91,601,2,
,128,604,5,
,232,686,1,
,246,230,1,
,224,233,1,
,20,696,2,
,5,206,1,
,37,205,2,
,55,570,1,
,100,292,2,
,49,646,1,
,162,491,1,
,130,235,7,
,238,545,1,
,264,560,1,
,38,227,1,
,320,579,7,
,143,563,3,
,90,207,1,
,265,523,2,
,109,462,4,
,105,263,3,
,158,594,1,
,42,677,3,
,149,485,1,
,243,49,3,
,108,624,1,
,115,238,1,
,271,565,1,
,103,585,2,
,230,194,1,
,122,438,1,
,111,400,3,
,132,533,101,
,218,102,1,
,40,261,1,
,250,510,1,
,306,394,1,
,54,703,1,
,207,697,2,
,263,464,1,
,9,653,1,
,17,710,1,
,310,338,1,
,23,75,2,
,314,141,3,
,87,712,1,
,125,58,9,
,121,726,16,
,156,575,2,
,200,600,2,
,304,454,1,
,11,690,1,
,14,42,3,
,135,149,1,
,172,535,1,
,138,174,1,
,225,481,4,
,177,633,2,
,152,673,1,
,52,368,6,
,6,101,3,
,205,210,1,
,40,300,1,
,258,103,2,
,316,22,4,
,72,233,1,
,217,360,1,
,307,725,3,
,8,177,8,
,161,416,3,
,136,696,1,
,273,185,1,
,277,473,1,
,166,660,1,
,320,442,14,
,24,205,1,
,121,328,13,
,219,470,1,
,214,169,2,
,265,94,3,
,272,570,1,
,58,620,1,
,33,545,2,
,71,5,2,
,270,560,1,
,276,227,2,
,99,504,1,
,313,309,3,
,186,347,2,
,311,43,1,
,172,269,5,
,252,112,4,
,144,327,3,
,211,202,8,
,34,107,2,
,126,263,2,
,44,505,2,
,103,387,1,
,177,326,1,
,202,467,3,
,217,312,1,
,307,389,1,
,4,395,8,
,55,509,1,
,241,589,2,
,176,518,1,
,38,160,1,
,214,710,4,
,98,323,1,
,195,550,1,
,287,338,1,
,151,287,1,
,200,595,2,
,303,75,1,
,83,141,1,
,106,151,6,
,131,655,1,
,124,574,1,
,46,298,13,
,174,58,1,
,137,561,1,
,133,546,1,
,300,242,3,
,225,573,1,
,291,66,2,
,54,104,1,
,309,422,1,
,37,85,1,
,263,53,5,
,9,296,1,
,72,322,1,
,196,673,1,
,290,362,1,
,241,34,1,
,161,115,1,
,162,210,2,
,171,723,1,
,50,103,1,
,167,548,6,
,245,601,5,
,160,604,1,
,265,599,1,
,228,416,1,
,303,140,1,
,110,355,1,
,68,386,1,
,147,473,1,
,14,660,1,
,158,259,2,
,284,206,1,
,248,52,3,
,201,715,1,
,276,689,2,
,294,442,4,
,184,474,5,
,186,16,2,
,215,3,4,
,174,178,1,
,0,470,2,
,104,169,1,
,36,295,5,
,65,250,7,
,108,306,1,
,76,452,4,
,285,430,1,
,232,641,4,
,233,64,1,
,47,554,1,
,177,504,12,
,218,327,1,
,283,461,2,
,5,202,2,
,268,107,2,
,191,263,4,
,19,552,1,
,117,324,2,
,262,387,1,
,269,695,1,
,263,568,3,
,202,310,1,
,310,326,1,
,229,713,2,
,100,684,3,
,84,679,2,
,87,49,6,
,63,244,4,
,50,720,4,
,82,649,1,
,56,361,3,
,33,569,1,
,260,418,6,
,317,394,3,
,123,576,4,
,199,167,15,
,282,219,4,
,74,653,6,
,187,323,10,
,192,712,2,
,190,213,1,
,233,655,1,
,291,612,2,
,274,58,6,
,13,726,1,
,3,369,2,
,48,349,1,
,163,454,1,
,112,119,1,
,207,201,1,
,179,2,7,
,127,276,2,
,202,722,2,
,217,682,1,
,278,275,1,
,161,681,1,
,293,393,1,
,24,85,2,
,70,580,1,
,143,53,3,
,226,296,2,
,256,322,1,
,287,633,1,
,90,673,6,
,141,683,16,
,151,108,1,
,56,530,3,
,298,210,4,
,42,103,3,
,201,236,6,
,118,417,1,
,124,388,1,
,282,601,10,
,187,157,2,
,36,93,2,
,243,725,1,
,78,224,1,
,44,386,8,
,103,473,2,
,236,660,2,
,111,442,1,
,206,168,3,
,297,205,1,
,13,328,2,
,142,500,3,
,120,647,1,
,127,560,1,
,197,553,1,
,263,644,3,
,202,641,1,
,114,347,1,
,8,327,7,
,161,563,1,
,162,358,12,
,244,675,2,
,129,531,2,
,102,107,8,
,10,263,7,
,267,374,1,
,143,568,5,
,219,310,1,
,29,485,1,
,195,217,3,
,75,220,4,
,110,719,2,
,71,380,6,
,116,520,1,
,172,438,2,
,18,166,19,
,138,448,1,
,187,97,14,
,108,589,2,
,132,121,1,
,1,697,1,
,297,411,1,
,308,550,3,
,20,338,4,
,120,622,1,
,268,469,4,
,165,145,1,
,231,228,1,
,100,188,1,
,49,413,4,
,84,68,3,
,166,600,6,
,289,42,1,
,113,201,1,
,156,294,1,
,151,275,4,
,198,104,1,
,284,584,1,
,2,393,1,
,99,148,1,
,30,496,1,
,46,85,2,
,153,53,1,
,74,296,4,
,85,683,13,
,133,642,2,
,210,436,14,
,300,596,2,
,26,300,1,
,12,577,1,
,224,417,1,
,291,333,1,
,259,601,1,
,306,654,2,
,257,353,1,
,299,696,1,
,41,386,1,
,262,473,6,
,88,52,2,
,286,442,78,
,278,168,1,
,23,470,7,
,84,295,2,
,97,647,1,
,234,339,5,
,264,676,1,
,63,54,2,
,167,507,1,
,214,227,2,
,90,154,5,
,265,347,1,
,228,563,1,
,58,675,3,
,106,461,1,
,242,197,1,
,270,318,6,
,79,17,5,
,276,324,3,
,282,498,7,
,46,594,1,
,153,568,2,
,208,326,1,
,31,713,1,
,210,161,2,
,192,49,3,
,47,649,2,
,218,706,1,
,205,129,1,
,292,403,3,
,96,361,1,
,235,589,7,
,257,569,1,
,117,216,1,
,37,356,2,
,17,160,1,
,196,62,2,
,176,526,2,
,7,214,1,
,130,323,1,
,136,338,1,
,277,287,1,
,166,595,2,
,82,712,2,
,121,378,1,
,200,298,7,
,14,600,6,
,317,14,10,
,123,638,1,
,311,276,1,
,252,357,2,
,148,682,1,
,85,67,39,
